,Favs,RTs,Followers,Following,Listed,likes,tweets,Word Count,Tweet Id,User Name,result
1996,0.0,0.0,12.0,53.0,0.0,5572.0,22154.0,43.0,1.0372660536535081e+18,SGCorbett,-5763.695261027687
1997,0.0,0.0,9.0,0.0,0.0,5841.0,145214.0,36.0,1.0373081427769219e+18,Serhat Adanır,-26666.95854417304
1998,0.0,0.0,131.0,199.0,2.0,0.0,199856.0,16.0,1.0372686620870205e+18,Lernhacks,-33771.010773313814
1999,0.0,0.0,1460.0,226.0,50.0,307.0,21365.0,35.0,1.0399194962937651e+18,Tobias A. Franke,-3961.352084647734
2000,0.0,0.0,784.0,802.0,50.0,9215.0,99587.0,23.0,1.0373064966634783e+18,Michael O'Rourke,-20195.684296728356
2001,4.0,2.0,64721.0,2435.0,1260.0,49.0,3651.0,45.0,1.0366148443409449e+18,Boston College,-12655.788959384368
2002,1.0,1.0,366.0,133.0,6.0,64.0,4460.0,33.0,1.039909093593559e+18,Бизнес-журнал | Тула,-826.904989082857
2003,18.0,20.0,1686.0,578.0,96.0,2938.0,8541.0,19.0,8.799135083973386e+17,OERinfo,-2727.908112064141
2004,0.0,0.0,1166.0,242.0,47.0,4418.0,126978.0,37.0,1.0342150418121603e+18,WesternU,-23245.195948052384
2005,0.0,7.0,652.0,1633.0,5.0,481.0,5124.0,1.0,1.0370408739372319e+18,#Chandler_Gacho👼👼,-912.6529953005756
2006,0.0,0.0,12165.0,6931.0,884.0,92.0,8475.0,14.0,1.0372569679061197e+18,Andrew Stott,-2542.2307000566498
2007,0.0,0.0,978.0,201.0,1.0,34446.0,248721.0,11.0,1.0399244202345554e+18,MusicaSin.com,-54715.10385290317
2008,0.0,1.0,8756.0,9443.0,208.0,11869.0,199856.0,14.0,1.0398898287106253e+18,NJEstates4 REALTOR,-38282.71989577603
2009,0.0,0.0,1637.0,10.0,75.0,2126.0,112546.0,20.0,8.804561194995999e+17,Onderwijs Nieuws,-20094.34322472102
2010,0.0,1.0,3140.0,4770.0,54.0,178.0,11245.0,24.0,1.0396490950555648e+18,ViralEd: Hepatitis,-1823.4294782841112
2011,3.0,0.0,70.0,190.0,1.0,1533.0,99145.0,30.0,1.0362846143509586e+18,Karelia Anand R.,-17297.192529748565
2012,0.0,0.0,4712.0,2893.0,194.0,1332.0,98331.0,7.0,1.0372704011502797e+18,LCTKD,-17526.17248380236
2013,0.0,0.0,237.0,327.0,2.0,88.0,6685.0,2.0,1.036945841892864e+18,citydisplay.de,-1156.512921853978
2014,0.0,0.0,1228.0,431.0,168.0,195.0,216548.0,23.0,1.0372525323834368e+18,CdesID,-36798.70544592111
2015,0.0,0.0,30.0,44.0,0.0,766.0,86551.0,21.0,1.0372793893759712e+18,hirevouch,-14905.103190446698
2016,0.0,5.0,1010.0,69.0,40.0,1426.0,98741.0,19.0,1.0391250099466076e+18,Arena Geral,-17383.722048599026
2017,0.0,0.0,121.0,10.0,1.0,11869.0,199856.0,30.0,1.035247914141057e+18,College Lifestyle,-38112.73603566605
2018,0.0,0.0,193.0,148.0,1.0,1388.0,98487.0,32.0,1.0399190993110915e+18,Ruknudin Abdulla,-17164.14989536681
2019,3.0,0.0,2109.0,1075.0,85.0,698.0,84522.0,20.0,1.0372532947357737e+18,Martin Whetton,-14762.851993350663
2020,0.0,1.0,227.0,138.0,22.0,114.0,8475.0,7.0,8.804591190267372e+17,Zeni Colorado,-1490.8877497939154
2021,1.0,1.0,3857.0,1570.0,479.0,307.0,21365.0,15.0,8.804031706729882e+17,Lambert Heller 🤔,-4109.14943240398
2022,8.0,5.0,1419.0,2023.0,72.0,4812.0,132514.0,24.0,1.0345268969886065e+18,Dr. Shawna M. Brandle,-24088.74453299441
2023,0.0,0.0,141.0,717.0,0.0,6559.0,145214.0,29.0,1.0372509523262505e+18,Empower - ESH,-26841.72889210733
2024,10.0,5.0,1761.0,716.0,48.0,1268.0,96325.0,34.0,1.0392918359848264e+18,Colorado Community College System,-16962.537441305165
2025,0.0,0.0,12.0,37.0,0.0,5841.0,145214.0,18.0,1.0399318643900659e+18,iTz_Karma123,-26661.485545214255
2026,0.0,0.0,3833.0,4452.0,78.0,26.0,136652.0,29.0,1.0372858311432479e+18,Mt Vernon Public,-23142.481540403274
2027,0.0,0.0,457.0,129.0,11.0,79.0,5574.0,20.0,1.0373065820764568e+18,Regent Nursery,-1037.6034368128821
2028,3.0,0.0,183.0,335.0,9.0,853.0,87499.0,32.0,1.0342652012841409e+18,Nicholas Poggioli,-15079.295030690198
2029,2.0,2.0,3184.0,1487.0,61.0,5847.0,145214.0,20.0,1.0372640948381203e+18,Whitgift Foundation,-27045.150291680373
2030,0.0,0.0,1293.0,2003.0,84.0,990.0,90145.0,20.0,1.037092310222168e+18,larry Press,-15514.059321132623
2031,0.0,27.0,978.0,505.0,26.0,3942.0,125698.0,14.0,1.0399099630434304e+18,Milos Rajcevic,-22784.385301673286
2032,0.0,0.0,5.0,0.0,0.0,444.0,112549.0,18.0,1.037279174849749e+18,AIR Convention,-19183.810980201735
2033,7.0,1.0,3324.0,775.0,87.0,13998.0,215496.0,20.0,1.0370942791878163e+18,Valley College,-42017.41870431639
2034,0.0,0.0,9750.0,9351.0,465.0,2938.0,124578.0,38.0,1.0366526137926574e+18,Phil Dawson,-22456.64248953422
2035,0.0,1.0,802.0,681.0,75.0,919.0,88958.0,12.0,8.71900364231934e+17,cyriloberlander,-15399.928015025842
2036,4.0,391.0,15965.0,2229.0,590.0,335.0,21542.0,21.0,7.26e+17,Neil Cybart,-6419.588898208543
2037,0.0,0.0,184.0,375.0,5.0,766.0,84522.0,12.0,8.804194779759616e+17,Tricia Donovan,-14539.302418334946
2038,0.0,0.0,57.0,50.0,0.0,901.0,88958.0,35.0,1.0372737475380429e+18,ईटी वेल्थ हिन्दी,-15365.55963246777
2039,0.0,1.0,366.0,133.0,6.0,57.0,4152.0,35.0,1.0397844853431745e+18,Бизнес-журнал | Тула,-772.3603977659487
2040,0.0,0.0,5283.0,37.0,286.0,3010.0,124578.0,38.0,1.0358047491557825e+18,Dr. Anne-Marie Fiore,-23106.717274613537
2041,9.0,4.0,1165.0,1610.0,12.0,1776.0,748.0,14.0,1.037109413130072e+18,Dr Andrew Choong,-746.2637934340498
2042,0.0,1.0,2187.0,949.0,342.0,6727.0,147852.0,21.0,1.0371241014989128e+18,Marco Cimino,-27624.361674679076
2043,3.0,3.0,13659.0,623.0,405.0,10788.0,55.0,41.0,1.0398536766287667e+18,Oceanography Centre,-6413.517721091725
2044,1.0,0.0,106.0,150.0,4.0,109.0,8541.0,10.0,8.804345157889107e+17,さけとば_【落単万歳＼(^o^)／♪】,-1479.2780652298786
2045,0.0,0.0,691.0,1989.0,9.0,25969.0,231225.0,46.0,1.0372369035090289e+18,Union Cars,-48339.84102408162
2046,9.0,529.0,1125.0,2241.0,192.0,229.0,18542.0,10.0,7.26e+17,Laurent Sansonetti,-3064.486402351369
2047,1.0,349.0,20266.0,4790.0,326.0,851.0,21458.0,17.0,9.14e+17,??@?????????????????,-7106.676303826745
2048,1.0,418.0,54778.0,2566.0,73.0,303.0,21365.0,13.0,7.26e+17,The Verge,-14100.386716056344
2049,0.0,8.0,43.0,95.0,0.0,3830.0,214.0,19.0,8.782940185637395e+17,Carly Baldwin,-1422.1614308357384
2050,1.0,1.0,573.0,467.0,25.0,308.0,21365.0,25.0,1.0368471107028255e+18,Innovation & Collaboration Centre,-3756.019115733758
2051,1.0,0.0,277.0,717.0,13.0,3971.0,125486.0,23.0,8.804480291066061e+17,Kathy Labadorf,-22590.191630864996
2052,0.0,0.0,16039.0,584.0,91.0,340.0,22154.0,6.0,1.0372943049332326e+18,EA Benelux,-6908.00505997298
2053,0.0,0.0,249.0,407.0,5.0,3415.0,125466.0,33.0,1.0398541759313265e+18,Aaron Bowman,-22429.967451372875
2054,0.0,180.0,690.0,738.0,50.0,1758.0,102154.0,13.0,1.0389631745134223e+18,(ground 'symbol '(masataro . asai)) → t,-17920.07054613011
2055,5.0,3.0,363.0,190.0,25.0,45.0,2174.0,12.0,1.03697038925414e+18,Realizeit,-418.81273362706816
2056,0.0,1.0,254.0,369.0,4.0,2231.0,112548.0,22.0,1.0373088869681601e+18,egolibero,-19823.497164056665
2057,0.0,0.0,306.0,92.0,6.0,66.0,4460.0,2.0,1.0370602292073432e+18,El Segundo Unified,-821.718587604452
2058,1.0,308.0,9920.0,1998.0,192.0,444.0,30021.0,11.0,9.14e+17,Sebastien Roques,-6839.808525143193
2059,0.0,3.0,116.0,67.0,15.0,99.0,8500.0,27.0,1.0353103226624287e+18,MPS Secondary Math,-1481.1852054602214
2060,0.0,1.0,146.0,108.0,2.0,1388.0,21458.0,42.0,1.0373001190145311e+18,somekita@EBIちゃん号,-4142.710242643443
2061,0.0,0.0,3787.0,594.0,138.0,3498.0,18542.0,19.0,1.0398881268508097e+18,lawjobs,-5020.801245627086
2062,5.0,2.0,38376.0,3336.0,174.0,91.0,7541.0,22.0,1.0351373212371804e+18,Cara North,-8291.075984057978
2063,1.0,0.0,2146.0,2029.0,151.0,698.0,84522.0,28.0,1.0399237347176488e+18,Management Concepts,-14603.757328181668
2064,0.0,0.0,771.0,266.0,16.0,977.0,90014.0,30.0,1.0372814115506669e+18,Dominique Montagnese,-15674.072312620578
2065,0.0,3.0,563.0,615.0,34.0,863.0,87499.0,14.0,8.793646890289439e+17,Elisha Reese,-15107.268875248248
2066,0.0,0.0,155.0,0.0,62.0,2116.0,112546.0,11.0,1.0391437764832705e+18,Hacker News Robot,-19803.97315346954
2067,0.0,0.0,404.0,123.0,214.0,2561.0,123789.0,21.0,1.0372855094064456e+18,Liquid Edge,-21855.545232259625
2068,0.0,0.0,319.0,266.0,43.0,49.0,94587.0,24.0,1.0399015469079839e+18,California S-Chain,-16013.490808917786
2069,0.0,1.0,5651.0,1096.0,93.0,815.0,87499.0,23.0,1.0372222978521457e+18,Girlguiding Scotland,-16000.196081913553
2070,3.0,0.0,183.0,335.0,9.0,1847.0,112351.0,17.0,1.0342652012841409e+18,Nicholas Poggioli,-19640.464934029078
2071,12.0,8.0,521185.0,26918.0,815.0,669.0,66854.0,37.0,1.039526446665003e+18,Democratic Alliance,-109668.48589145063
2072,0.0,0.0,2428.0,1510.0,13.0,5572.0,136479.0,10.0,1.0341600404276184e+18,Weed Mafia Club™,-25329.07626508402
2073,1.0,0.0,10.0,40.0,0.0,84.0,884.0,27.0,1.039853419488596e+18,5th Hammer Innovations,-175.7355014621291
2074,0.0,0.0,48221.0,25750.0,1477.0,124.0,20154.0,18.0,1.0351626816978862e+18,Matthew Lynch,-8524.414154596077
2075,0.0,3.0,3082.0,311.0,37.0,254.0,19485.0,43.0,1.0366164451514328e+18,Brendyn Appleby,-3933.9412529892734
2076,0.0,0.0,1.0,2.0,0.0,5443.0,136479.0,23.0,1.0372872026680689e+18,Majorwavesenergyreview,-25043.949324761677
2077,1.0,0.0,2400.0,2401.0,22.0,5149.0,136479.0,33.0,1.0344834057596312e+18,kate gerson,-25028.554290792148
2078,0.0,0.0,18012.0,1758.0,3413.0,487.0,35714.0,16.0,1.0370934192760051e+18,into.AI,-8578.922505921228
2079,0.0,0.0,0.0,0.0,0.0,990.0,90145.0,2.0,1.0399160721099283e+18,relationship ceday,-15594.598347821177
2080,0.0,0.0,438.0,338.0,5.0,34098.0,19485.0,42.0,1.0398224415671378e+18,EveryThing4YouBabies,-15718.06552403428
2081,0.0,0.0,720.0,1157.0,14.0,30692.0,245186.0,13.0,1.0389243272179794e+18,DigiGirlCCCZ,-52549.74758705347
2082,0.0,0.0,387.0,248.0,2.0,5747.0,248721.0,21.0,1.0369425447924161e+18,Sàngó Olúkòso,-44160.98774699975
2083,0.0,1.0,1817.0,1156.0,24.0,301.0,85418.0,41.0,1.0372820482250301e+18,EDUCATE,-14716.474435438282
2084,6.0,1.0,1101.0,452.0,12.0,10738.0,159663.0,12.0,1.0359843869681828e+18,Action Card Office,-31029.29616244681
2085,0.0,0.0,740.0,894.0,2.0,116.0,8541.0,20.0,1.0371616234027581e+18,#EXO_GUCCI_KAI 👑,-1491.013691684027
2086,0.0,1.0,1233.0,1183.0,103.0,110.0,8541.0,35.0,1.0366158127596013e+18,MachNation 📊,-1514.232480296282
2087,0.0,0.0,197.0,95.0,13.0,733.0,84522.0,30.0,1.0372717982100644e+18,MN Health Care Jobs,-14571.785551214365
2088,0.0,0.0,2807.0,90.0,125.0,715.0,84522.0,21.0,1.0372024312334579e+18,openHPI,-15049.78728925761
2089,34.0,9.0,1587.0,2228.0,46.0,10328.0,159663.0,30.0,1.0362676990584216e+18,Mark Mandica,-30689.461965425235
2090,1.0,0.0,143.0,27.0,0.0,362.0,84522.0,24.0,1.036824870900908e+18,Nastyman Kennel,-14440.274570524405
2091,0.0,0.0,294.0,258.0,12.0,215.0,98487.0,20.0,1.039898386143404e+18,TMJ-LAJ IT Adm. Jobs,-16737.418998704015
2092,0.0,18.0,17677.0,3964.0,26.0,4875.0,215496.0,17.0,8.787661052502138e+17,AbdelRahman Hassan,-41044.64820752662
2093,5.0,2.0,585.0,142.0,15.0,1236.0,96325.0,16.0,1.0370768554829699e+18,SMU Libraries,-16817.620925556326
2094,22.0,8.0,5023.0,342.0,267.0,487.0,35714.0,37.0,1.0356035251396568e+18,Mike F Robbins,-7077.303911413465
2095,6.0,2.0,560.0,427.0,11.0,66.0,4460.0,34.0,1.0372939770520412e+18,asma,-818.4947327205348
2096,0.0,2.0,221.0,217.0,9.0,34098.0,248721.0,19.0,1.0398962838032506e+18,Çağdaş Erbaş,-54435.29127108068
2097,0.0,0.0,9.0,905.0,0.0,605.0,2549.0,17.0,8.804355105896979e+17,صباح منير,-510.98240061394233
2098,0.0,4.0,51.0,115.0,5.0,775.0,86551.0,12.0,8.803942721215283e+17,Marie N. Moreau,-14900.155592150037
2099,0.0,0.0,6310.0,1166.0,249.0,768.0,86551.0,32.0,1.039913025501909e+18,CDAC Network,-15900.426949568178
2100,0.0,1.0,793.0,669.0,6.0,1228.0,96147.0,11.0,1.0399121333356749e+18,NICK'S PIZZA,-16745.566440108378
2101,0.0,0.0,1124.0,981.0,45.0,11.0,22514.0,19.0,1.0358784412860252e+18,The Coupon Planet,-3864.9428452260177
2102,0.0,50.0,1313.0,334.0,9.0,10000.0,154893.0,21.0,1.0399261553301668e+18,Lili🍒,-30018.688777073847
2103,0.0,0.0,1163.0,205.0,14.0,223.0,99145.0,29.0,1.0372917680296223e+18,Dundee City Archives,-17030.410428921874
2104,0.0,0.0,1488.0,1915.0,2.0,25969.0,99145.0,21.0,1.0373058708609311e+18,Marcus Lites,-26187.331592510694
2105,0.0,0.0,207.0,10.0,4.0,14067.0,36251.0,11.0,1.0389626008250368e+18,Tim Leiner,-11277.13265089775
2106,1.0,1.0,704.0,487.0,8.0,738.0,84522.0,30.0,1.0398776241332347e+18,Surgical Skills Centre,-14613.456780681558
2107,0.0,0.0,345.0,381.0,4.0,766.0,86551.0,26.0,1.0372942807952179e+18,Travelling Circular,-14913.440462983708
2108,1.0,1.0,1045.0,122.0,38.0,441.0,8475.0,19.0,1.0372525602588467e+18,TraceParts,-1769.1137106079757
2109,0.0,0.0,22806.0,66.0,327.0,3204.0,124578.0,18.0,1.0369775254010511e+18,OSU Police,-26609.351159100646
2110,0.0,8.0,1681.0,418.0,141.0,6640.0,147552.0,18.0,1.0399218771442729e+18,Javier Arevalo 🕹,-27578.967960458485
2111,0.0,0.0,7586.0,4166.0,338.0,442.0,30021.0,12.0,8.714443358496113e+17,Angel Sánchez,-5986.42060735441
2112,1.0,0.0,882.0,413.0,22.0,415.0,194875.0,24.0,1.0355135352776173e+18,OER Digest,-33189.15390655432
2113,0.0,180.0,279.0,610.0,26.0,1533.0,99145.0,13.0,1.0394466853137203e+18,takeshi,-17275.241681650496
2114,0.0,0.0,65.0,87.0,3.0,231.0,18542.0,11.0,1.0372228375877222e+18,The Play Factory,-3215.9298721178225
2115,0.0,2.0,194.0,530.0,35.0,6951.0,147852.0,17.0,8.804326469411021e+17,Hong Guo,-27460.340256521595
2116,0.0,0.0,389.0,123.0,112.0,3531.0,125466.0,44.0,1.0372703644837151e+18,Stefano Dall'Agata,-22515.90776290964
2117,0.0,0.0,123.0,1600.0,19.0,6872.0,147852.0,15.0,1.039909357729677e+18,Infinity_Lustra😈,-27254.552696566756
2118,0.0,0.0,216.0,621.0,22.0,148.0,10241.0,17.0,1.0371961554641632e+18,MMFF,-1724.1732729588416
2119,0.0,0.0,2948.0,3328.0,234.0,548.0,8541.0,12.0,1.0394933008337139e+18,mktdigitalbcn,-1640.5919263656046
2120,1.0,325.0,64545.0,11799.0,192.0,325.0,21458.0,21.0,7.26e+17,MIYAVI STAFF,-14566.837814668997
2121,5.0,823.0,43898.0,8911.0,326.0,698.0,84522.0,26.0,7.26e+17,Actualidad iPhone,-21739.872943569822
2122,0.0,0.0,73.0,45.0,1.0,62.0,203.0,19.0,1.0371799271188644e+18,David Powell,-63.89349243992578
2123,0.0,0.0,24250.0,2190.0,980.0,27.0,12015.0,21.0,1.0398385721095904e+18,Level39,-6210.292154103854
2124,4.0,4.0,5950.0,2187.0,55.0,308.0,99587.0,21.0,1.0372630233779322e+18,CapeTownComedyClub,-17757.3175365711
2125,0.0,0.0,592.0,723.0,112.0,487.0,669.0,42.0,1.0371238880086835e+18,Ploubezre ن,-264.26691160725323
2126,0.0,0.0,42.0,27.0,0.0,668.0,66415.0,27.0,1.0372209869853e+18,Career Consultancies,-11471.4865948828
2127,0.0,0.0,192.0,452.0,11.0,1533.0,99145.0,4.0,1.035476525175464e+18,Emile,-17277.269065516957
2128,1.0,0.0,1312.0,4963.0,178.0,41.0,32511.0,20.0,1.0370428772333568e+18,Enter to Win!,-4944.9375676165455
2129,6.0,1.0,9644.0,6368.0,25.0,35.0,109.0,15.0,1.0399081856859505e+18,DIPR-J&K,-926.8165442582016
2130,0.0,42.0,1322.0,1561.0,143.0,625.0,30021.0,18.0,8.804078603998126e+17,Nicola Pallitt,-5281.38631516362
2131,0.0,2.0,3119.0,219.0,1250.0,901.0,88457.0,15.0,8.784264470687498e+17,TekieBoard,-15525.94581405866
2132,4.0,3.0,26085.0,20373.0,972.0,91.0,7541.0,36.0,1.0372947724766739e+18,Iryna Bursuk,-2999.5059873227246
2133,0.0,4.0,393.0,39.0,16.0,35.0,1023.0,32.0,1.0345826680279081e+18,David Harris,-253.00841143114008
2134,2.0,0.0,3844.0,4996.0,454.0,1970.0,112351.0,34.0,1.0398912646851379e+18,Supriyo B Chatterjee,-19559.671789807187
2135,2.0,0.0,1088.0,4986.0,48.0,286.0,20154.0,14.0,1.0356997833678848e+18,Rice ProfessionalDev,-2932.1888049220647
2136,0.0,0.0,636.0,115.0,48.0,44.0,2157.0,38.0,1.0372331806323794e+18,New York Investor,-475.2858898046984
2137,0.0,3.0,15496.0,13641.0,4584.0,853.0,87499.0,14.0,8.782966135375667e+17,JamesRoy,-14802.205194229613
2138,6.0,3.0,130.0,264.0,2.0,990.0,90145.0,20.0,1.037149721381544e+18,Peter S. Whitehead,-15578.69828021988
2139,0.0,0.0,910.0,1743.0,0.0,197.0,22015.0,24.0,1.0371359969769144e+18,Emily Mastin,-3699.0143804587456
2140,0.0,180.0,4822.0,4502.0,140.0,1475.0,99145.0,13.0,1.0390672028197848e+18,ころんP＠ちゃんいあ～,-17509.685048778003
2141,0.0,2.0,8201.0,845.0,116.0,3415.0,112546.0,13.0,1.0372605531846e+18,#Writivism2018,-21713.011259083418
2142,9.0,391.0,2107.0,4451.0,73.0,1268.0,96325.0,43.0,7.26e+17,Carlos Mendoza,-16460.610332588614
2143,0.0,1.0,3140.0,4770.0,54.0,2354.0,112549.0,23.0,1.0378183591260856e+18,ViralEd: Hepatitis,-19735.27465656358
2144,0.0,0.0,19428.0,1108.0,890.0,5747.0,136479.0,20.0,1.0370224813982884e+18,openSAP,-28568.478433352146
2145,0.0,5.0,12385.0,1162.0,120.0,1406.0,98487.0,19.0,1.0386889831847567e+18,Guilherme Costa,-19379.697692048234
2146,4.0,3.0,640.0,418.0,78.0,6651.0,147552.0,36.0,1.0399268417992664e+18,Lynne Taylerson,-27394.743759298966
2147,0.0,10.0,748.0,985.0,4.0,2933.0,124578.0,21.0,1.0373077182251622e+18,jarwen 🐟🐠🐡,-22113.170653901037
2148,0.0,0.0,128.0,420.0,1.0,38.0,95.0,24.0,1.0372637226355712e+18,Fiona Gilchrist,10.781564945495145
2149,0.0,2.0,1794.0,1734.0,710.0,9939.0,13520.0,18.0,8.800691536626195e+17,KITABOO,-5791.3995240827635
2150,0.0,0.0,292.0,194.0,60.0,2548.0,19485.0,18.0,1.0399020495576105e+18,TMJ - PHX Manuf Jobs,-4230.363252432514
2151,2.0,0.0,22.0,37.0,0.0,92.0,8475.0,22.0,1.0372849273504317e+18,St Catz Oxford JCR,-1464.2994340073717
2152,0.0,0.0,275.0,0.0,9.0,2095.0,112351.0,14.0,1.037209117365084e+18,午後のarXiv,-19801.06877744221
2153,0.0,0.0,73.0,107.0,8.0,2733.0,145214.0,30.0,1.0352106963158138e+18,SARE in WV,-25531.046746029715
2154,0.0,4.0,194.0,191.0,7.0,548.0,64515.0,12.0,8.804556596738335e+17,Northwood_MC2,-11109.16289247551
2155,1.0,3.0,16017.0,1001.0,334.0,254.0,19485.0,18.0,1.0355730930985738e+18,RTPI,-6292.193381143429
2156,0.0,0.0,667.0,1365.0,40.0,128.0,9054.0,24.0,1.0366595727930611e+18,N. 🥦,-1484.1165837645844
2157,0.0,180.0,630.0,158.0,11.0,2055.0,112351.0,13.0,1.0390086040433664e+18,東北大学ボイスメイドプロジェクト,-19840.519382234204
2158,3.0,369.0,15797.0,5548.0,366.0,3687.0,199856.0,13.0,9.14e+17,Neil Young Lyrics,-37280.35955812614
2159,1.0,2.0,2865.0,434.0,85.0,658.0,10241.0,29.0,1.0372484578058445e+18,Abingdon & Witney College,-2443.5634208979222
2160,0.0,0.0,7.0,17.0,0.0,6640.0,147552.0,18.0,1.0391733254596649e+18,Arfian,-27349.152741958183
2161,0.0,15.0,4272.0,4949.0,27.0,3118.0,124578.0,23.0,1.0373050157849436e+18,Joey Job,-22248.554779656315
2162,0.0,0.0,195.0,278.0,9.0,987.0,90014.0,44.0,1.0372935137576141e+18,Olurotimi  Ige,-15564.569293876359
2163,23.0,11.0,4898.0,2967.0,287.0,1325.0,147552.0,27.0,1.0368087437769197e+18,Smarthistory,-25843.085264384263
2164,0.0,3.0,1819.0,1826.0,371.0,974.0,90014.0,14.0,8.782961465269166e+17,Aysin Alp,-15541.369325586546
2165,0.0,0.0,65.0,164.0,10.0,1325.0,91548.0,8.0,8.804342957347185e+17,Sara Selby,-15938.075892194043
2166,0.0,6.0,455.0,1149.0,6.0,82.0,90014.0,18.0,1.0371297784306563e+18,Navigator Systems,-15151.405327264121
2167,9.0,7.0,129338.0,1244.0,3593.0,1025.0,124578.0,15.0,8.801162074620969e+17,Office of Ed Tech,-45730.340449478506
2168,13.0,9.0,346.0,27.0,10.0,974.0,90014.0,19.0,1.0350767562213825e+18,SlideWiki,-15628.30310894625
2169,9.0,1.0,5008.0,2745.0,242.0,1442.0,112549.0,34.0,1.0398704977675305e+18,KeepCoding®,-20038.022738004747
2170,0.0,1.0,228.0,377.0,48.0,2733.0,124578.0,16.0,8.803838878049444e+17,Peter Arashiro,-22020.986145323874
2171,5.0,1.0,2627.0,1373.0,99.0,6872.0,13520.0,17.0,1.0372779821241139e+18,Shahin Vallée,-5058.558240920213
2172,0.0,0.0,9.0,2.0,0.0,1025.0,90145.0,12.0,1.0399006192999384e+18,Autotrix INDIA,-15608.93342273147
2173,0.0,0.0,1135.0,964.0,20.0,2561.0,123789.0,20.0,1.037290464968405e+18,Kicker FM,-21919.28178063819
2174,0.0,0.0,157.0,751.0,0.0,110.0,8541.0,17.0,1.0372840556608553e+18,piet brouwer,-1396.9505352417764
2175,3.0,1.0,3275.0,5001.0,58.0,6872.0,870.0,43.0,1.0398826049322025e+18,Ann Marie Christian,-2492.4967924781613
2176,2.0,337.0,31276.0,8911.0,61.0,6640.0,147852.0,16.0,9.14e+17,Virtualware,-32163.835609766447
2177,0.0,46.0,7481.0,1010.0,461.0,64536.0,321542.0,16.0,8.80392331085611e+17,Carolina Botero,-78992.08345460157
2178,4.0,388.0,17801.0,8911.0,590.0,9939.0,154879.0,9.0,9.14e+17,????@white waltz,-31761.60175921738
2179,0.0,1.0,3155.0,300.0,56.0,27.0,779.0,16.0,1.0370683292556902e+18,NZTA Waikato/BoP,-700.5362841125566
2180,0.0,6.0,484.0,741.0,4.0,547.0,66415.0,19.0,1.0399271328838451e+18,WorldOf1D5,-11402.03294877188
2181,0.0,1.0,5196.0,5257.0,49.0,487.0,35714.0,24.0,1.0372821710132184e+18,Northern Ghana,-6400.907468453607
2182,0.0,0.0,748.0,228.0,36.0,45.0,2174.0,14.0,1.0372264715453604e+18,The RFID Store,-485.7019246281672
2183,1.0,0.0,5903.0,1456.0,95.0,1610.0,99625.0,27.0,1.0355465600362578e+18,The Jindal School,-18331.288370801645
2184,2.0,0.0,1731.0,344.0,81.0,249.0,19485.0,22.0,1.0371216274299779e+18,Virginia SBDC,-3648.9717053513223
2185,0.0,11.0,8.0,59.0,0.0,1031.0,94587.0,20.0,1.037287890647216e+18,Olanrewaju Moses,-16353.43403571578
2186,0.0,6.0,1927.0,2002.0,40.0,2095.0,145214.0,22.0,1.0372689350942925e+18,Aoife O'Donoghue,-25359.55896626118
2187,1.0,0.0,1136.0,277.0,67.0,9215.0,154879.0,10.0,1.037291784215425e+18,Birkbeck Science,-29686.955474223818
2188,0.0,7.0,225.0,454.0,1.0,5994.0,145214.0,15.0,1.0398572686514872e+18,Y u m a,-26693.891799927194
2189,0.0,0.0,657.0,249.0,27.0,853.0,87499.0,23.0,1.0356323433927802e+18,Marymount University Center for Global Education,-15181.16024787074
2190,1.0,0.0,12083.0,7839.0,734.0,738.0,84522.0,8.0,1.0398388587357677e+18,Christophe Veltsos,-15510.991888986215
2191,2.0,0.0,274.0,82.0,1.0,715.0,84522.0,33.0,1.0371407999626689e+18,friscomasjid,-14585.603867565633
2192,0.0,3.0,984.0,722.0,21.0,49.0,478.0,18.0,8.783172338517156e+17,eCampusOntario,-173.94926952825537
2193,0.0,0.0,958.0,1222.0,125.0,987.0,90145.0,8.0,8.804246167785062e+17,Michael Redwine,-15558.060320347338
2194,0.0,0.0,126.0,979.0,57.0,128.0,9418.0,17.0,1.0388822940968344e+18,Jornal VER7,-1494.8981840531062
2195,0.0,1.0,156.0,131.0,1.0,3687.0,125466.0,21.0,1.0398754872864031e+18,Simo Kyllönen,-22554.577053628247
2196,5.0,3.0,1930.0,2643.0,33.0,969.0,90014.0,10.0,1.0372845334004901e+18,Jordan Esnault,-15522.998741201669
2197,0.0,0.0,263.0,391.0,14.0,5747.0,136479.0,46.0,1.0372642791525907e+18,Mandy Parry,-25141.853415671325
2198,0.0,0.0,0.0,10.0,0.0,84.0,6520.0,28.0,1.0372747598332353e+18,Palmer House,-1131.0131962037397
2199,1.0,2.0,2519.0,1533.0,102.0,2561.0,99145.0,38.0,1.0372464742943826e+18,PGOsupport,-17916.353390515513
2200,2.0,2.0,2953.0,31.0,54.0,84.0,112351.0,34.0,1.0372576817430977e+18,Stonyhurst College,-19580.731988859698
2201,3.0,11.0,9692.0,10401.0,76.0,151.0,10241.0,28.0,1.0372643926043197e+18,Richard Hardigan,-2047.864729431508
2202,0.0,1.0,66.0,199.0,10.0,853.0,87499.0,11.0,8.78939248707207e+17,T.B.,-15077.05190151305
2203,0.0,8.0,1539.0,3739.0,594.0,5841.0,2549.0,17.0,8.801838569214035e+17,TeachNorthTexas,-2115.360435193846
